SSN_ID               WH_ID  LOCN_ID    ISSN_STATUS LAST_UPDATE_DATE 
22950115             FX     C1350304   ST           4-JAN-2008      
22950116             FX     C1350303   ST           4-JAN-2008      
22950117             FX     C1350203   ST           4-JAN-2008      
22950118             FX     C1350202   ST           4-JAN-2008      
22950119             FX     C1350103   ST           4-JAN-2008      
22950120             22     950120     ST           4-JAN-2008      
22950121             FX     RD000003   PA           4-JAN-2008      
22950122             FX     C1340203   ST           4-JAN-2008      
22950123             FX     C1340104   ST           4-JAN-2008      
22950124             22     950125     ST           4-JAN-2008      
22950125             FX     RD000003   PA           4-JAN-2008      
22950126             22     950126     ST           4-JAN-2008      
22950127             FX     C1340103   ST           4-JAN-2008      
22950128             22     950128     ST           4-JAN-2008      
22950129             FX     RD000003   PA           4-JAN-2008      
22950130             FX     C1330204   ST           4-JAN-2008      
22950131             FX     C1340302   ST           4-JAN-2008      
22950132             FX     RD000003   PA           4-JAN-2008      
22960101             FX     RD000001   PA           4-JAN-2008      
22960102             FX     RD000001   PA           4-JAN-2008      
22960103             FX     RD000001   PA           4-JAN-2008      
22960104             FX     RD000001   PA           4-JAN-2008      
22960105             FX     RD000001   PA           4-JAN-2008      
22960106             FX     RD000001   PA           4-JAN-2008      
22960107             FX     RD000001   PA           4-JAN-2008      
22960108             FX     RD000001   PA           4-JAN-2008      
23000101             FX     RD000002   PA           6-JAN-2008      
23000102             FX     RD000002   PA           6-JAN-2008      
23000103             FX     RD000002   PA           6-JAN-2008      
23000104             FX     RD000002   PA           6-JAN-2008      
23000105             FX     RD000002   PA           6-JAN-2008      
23040101             FX     RD000001   PA           8-JAN-2008      
23050101             FX     RD000001   PA           8-JAN-2008      
23050102             FX     RD000001   PA           8-JAN-2008      
23050103             FX     RD000001   PA           8-JAN-2008      
23050204             FX     C3130202   ST           8-JAN-2008      
23050205             FX     C3130201   ST           8-JAN-2008      
23050206             FX     C3130203   ST           8-JAN-2008      
23050307             FX     RD000001   PA           8-JAN-2008      
23050308             FX     C3130103   ST           8-JAN-2008      
23050309             FX     C3130101   ST           8-JAN-2008      
23060101             XX     RD000003   XX           8-JAN-2008      
23070101             FX     RD000001   PA           8-JAN-2008      
23070202             FX     RD000001   PA           8-JAN-2008      
23070203             FX     RD000001   PA           8-JAN-2008      
23070204             FX     RD000001   PA           8-JAN-2008      
23070205             FX     RD000001   PA           8-JAN-2008      
23070206             FX     RD000001   PA           8-JAN-2008      
23070207             FX     RD000001   PA           8-JAN-2008      
23070208             FX     RD000001   PA           8-JAN-2008      
23070209             FX     RD000001   PA           8-JAN-2008      
23070210             FX     RD000001   PA           8-JAN-2008      
23070211             FX     RD000001   PA           8-JAN-2008      
23070212             FX     RD000001   PA           8-JAN-2008      
23070213             FX     RD000001   PA           8-JAN-2008      
23070214             FX     RD000001   PA           8-JAN-2008      
23070215             FX     RD000001   PA           8-JAN-2008      
23070216             FX     RD000001   PA           8-JAN-2008      
23070217             FX     RD000001   PA           8-JAN-2008      
23070218             FX     RD000001   PA           8-JAN-2008      
23070219             FX     RD000001   PA           8-JAN-2008      
23070320             FX     RD000001   PA           8-JAN-2008      
23080101             FX     C1040301   ST          10-JAN-2008      
23080102             FX     C1030202   ST          10-JAN-2008      
23080103             FX     C1030203   ST          10-JAN-2008      
23080104             FX     C1040302   ST          10-JAN-2008      
23080105             FX     C1040303   ST          10-JAN-2008      
23080106             FX     C1040304   ST          10-JAN-2008      
23080107             FX     C1050303   ST          10-JAN-2008      
23080108             FX     C1050301   ST          10-JAN-2008      
23080109             FX     C1050302   ST          10-JAN-2008      
23080110             FX     C1050304   ST          10-JAN-2008      
23080111             FX     C1030104   ST          10-JAN-2008      
23080112             FX     C1050101   ST          10-JAN-2008      
23080113             FX     C1030103   ST          10-JAN-2008      
23080114             FX     C1050104   ST          10-JAN-2008      
23080115             FX     C1050201   ST          10-JAN-2008      
23080116             FX     C1040203   ST          10-JAN-2008      
23080117             FX     C1050203   ST          10-JAN-2008      
23080118             FX     C1050202   ST          10-JAN-2008      
23080119             FX     C1050204   ST          10-JAN-2008      
23080120             FX     C1040204   ST          10-JAN-2008      
23080121             FX     C1040103   ST          10-JAN-2008      
23080122             FX     C1050102   ST          10-JAN-2008      
23080123             FX     RD000001   PA           8-JAN-2008      
23080124             FX     C1080103   ST          10-JAN-2008      
23080125             FX     C1030204   ST          10-JAN-2008      
23080126             FX     C1040102   ST          10-JAN-2008      
23080127             FX     C1080102   ST          10-JAN-2008      
23080128             FX     C1050103   ST          10-JAN-2008      
23080129             FX     C1040103   ST          10-JAN-2008      
23080130             FX     C1040201   ST          10-JAN-2008      
23080131             FX     C1040202   ST          10-JAN-2008      
23080132             FX     C1040104   ST          10-JAN-2008      
23120101             FX     RD000010   PA           8-JAN-2008      
